"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"w8pz","Persaro's Cafe - Julia Vargas","Coffee",4.6,85,"pasig city"
"w8rg","Tiger Sugar - SM Megamall","Milk Tea",5.0,747,"mandaluyong city"
"w8s9","Beef Street Burgers - Maginhawa","American",4.9,128,"quezon city"
"w8sn","Dabest Taste Food House","Coffee",0.0,0,"quezon city"
"w8tn","R. Lapid's Chicharon and Barbecue - Petron Macapagal","Snacks",5.0,30,"pasay city"
"w8vd","Bok Joo Chicken - Lea Building","Korean",4.9,96,"manila"
"w8vj","I Love Milktea - Riverbanks","Milk Tea",5.0,385,"marikina"
"w8w9","Grab Coffee - Guadalupe","Coffee",5.0,14,"cebu city"
"w8xb","Easy Comfort Meals - Osmena","Filipino",5.0,1301,"makati city"
"w8xn","Paotsin - Robinsons Malolos","Dumpling",5.0,1356,"malolos bulacan"
"w8xr","Hari Pata - The Gallery","Filipino",5.0,726,"cebu city"
"w8yt","Greenwich - Marina Mall","Pizza",5.0,1341,"cebu city"
"w8zk","Urbanica Milk Coffee - Eastwood","Coffee",5.0,1009,"quezon city"
"w923","24 Chicken - Avida Towers Centera","Chicken",5.0,2099,"mandaluyong city"
"w94g","Mister Donut - AB Fernandez","Donut",5.0,211,"dagupan pangasinan"
"w958","Angel's Pizza - West Drive Marikina","Pizza",5.0,307,"marikina"
"w96v","Cabalen - Festival Mall","Ulam",4.9,16,"muntinlupa city"
"w98r","Driptea - Batasan Hills","Milk Tea",5.0,74,"quezon city"
"w99k","Master Siomai - DM Guevarra","Siomai",5.0,174,"mandaluyong city"
"w9ap","Serenitea - IT Park","Milk Tea",5.0,22,"cebu city"
"w9bh","Sunny Tea - Bangkal","Milk Tea",4.9,3121,"makati city"
"w9eg","Shakey's Pizza - Robinsons Place Valencia","Pizza",5.0,442,"valencia bukidnon"
"w9en","JCV Pigar Pigar - Galvan Street","Filipino",4.9,817,"dagupan pangasinan"
"w9g7","Twin Croffles by Cafe Ala - Sambag II","Cakes",0.0,0,"cebu city"
"w9if","Bubble & Brew - Talamban","Beverages",5.0,1091,"cebu city"
"w9jo","Garrido's Food Counter - Deca Homes Talomo","Pancit",4.9,32,"davao city davao del sur"
"w9lh","Libertea Milktea - UP TechnoHub","Milk Tea",4.9,324,"quezon city"
"w9pd","Kape Sina Una - UPang Riverside Bldg","Coffee",0.0,0,"dagupan pangasinan"
"w9ro","Kumori - Festival Mall Alabang","Bread",5.0,190,"muntinlupa city"
"w9rs","PickUpSticks - Kapitolyo","Asian",5.0,1331,"pasig city"
"w9tj","STK Lab - Kapitolyo","Western",5.0,1097,"pasig city"
"w9x2","TOKYO WOK - Kapitolyo","Japanese",5.0,65,"pasig city"
"w9y4","24 Chicken - Paco Mall","Chicken",5.0,1207,"manila"
"w9zo","Johnn Lemon - Gaisano Mall of Toril","Beverages",5.0,73,"davao city davao del sur"
"wa8o","Tai Koo HK Roast - Gyud Food Market","Noodles",0.0,0,"quezon city"
"wa9x","Lan Hot Pot - Ayala Circuit Mall","Asian",0.0,0,"makati city"
"wal1","Milky's Pasalubong - Sanciangko Street","BBQ",0.0,0,"cebu city"
"waq9","Lugaw Republic - Earnshaw","Filipino",4.9,11,"manila"
"waqs","Pan De Manila - Skyrise Alpha","Bread",5.0,243,"cebu city"
"watb","Yayoi Japanese Teishoku Restaurant - SM City Fairview","Snacks",0.0,0,"quezon city"
"wayd","NYFD (New York Fries and Dips) - Uptown","Fries",4.9,86,"taguig city"
"wazm","Meokja Dosirak Korean Food House Pandacan","Korean",4.9,470,"manila"
"wb54","Butter Cafe - Courtyard Drive","Beverages",0.0,0,"makati city"
"wb5i","9Sing Bar - Dr Jose P Rizal Avenue","Filipino",4.8,25,"makati city"
"wb5o","Stuff'd - SM North Tower","Wraps",0.0,0,"quezon city"
"wb7t","'D Kapitan Sisig - Puregold QI Central","Sisig",4.9,242,"quezon city"
"wb8t","Kusina Mabuhay - Tres de Abril","Asian",4.8,500,"cebu city"
"wbat","MXT Restaurant - SM City Santa Mesa","Chinese",5.0,309,"quezon city"
"wblr","Taste Buds - Grand Royale","Filipino",4.4,14,"malolos bulacan"
"wbmy","Bookoh - Mitsukoshi Mall","Filipino",4.8,25,"taguig city"
"wbo5","Sugbo Wings - IT Park","Chicken Wings",5.0,298,"cebu city"
"wbsf","10th Cup Cafe - Plainview Mandaluyong","Beverages",0.0,0,"mandaluyong city"
"wbue","Mango Float Supreme Manila - Cash and Carry Mall","Fruit Shake",4.9,135,"makati city"
"wbw3","Chixx Chicken Inasal Restaurant - Earnshaw","Filipino",5.0,348,"manila"
"wbx2","La Parillada - Royal Mall","Chicken",0.0,0,"quezon city"
"wbzx","Tien Ma's - Bel Air Makati","Chinese",4.9,192,"makati city"
"wc8s","La Latina - BGC Uptown Parade","Wraps",4.6,18,"taguig city"
"wcbu","Ate Rica's Bacsilog - Graceland Mall","Silog",4.9,89,"malolos bulacan"
"wcfd","Heaven's Barbeque - The Fort Strip","BBQ",4.9,24,"makati city"
"wcjq","Twilight Treats & Feasts","Filipino",0.0,0,"pasig city"
"wclv","Maryland ChickAn - DLSU Manila","American",0.0,0,"manila"
"wcmn","Great Greens: Salads & Grains - San Juan","Salads",5.0,413,"san juan"
"wctr","Tricksan's Streetside Eats Foodhub - Lapu-lapu","Silog",4.8,16,"lapu-lapu city cebu"
"wd0o","Turks - Super Metro Mambaling","Wraps",5.0,80,"cebu city"
"wd4p","PICKUP COFFEE - Marikina Riverbanks","Coffee",5.0,373,"marikina"
"wdd5","Dolora's Hauz of Pancit Malabon - San Rafael Street","Pancit",5.0,269,"pasig city"
"wdif","Ala Eh! Lomi Batangas - JP Rizal Avenue","Filipino",4.9,326,"makati city"
"wdmb","Ryou Restobar - Ezone Commercial Complex","Rice Bowl",0.0,0,"cebu city"
"wdtb","Mister Donut - Isetann Carriedo","Donut",5.0,59,"manila"
"wdwb","Domino's Pizza - Shaw Boulevard","Pizza",4.6,1072,"mandaluyong city"
"we50","Zero MLKT - Simoun Street","Filipino",0.0,0,"manila"
"we66","Rice Republik - Taguig","Korean",0.0,0,"taguig city"
"weh3","Taters-  SM Megamall Bowling","Snacks",4.9,62,"mandaluyong city"
"welj","Nomikashi - SM City North EDSA","Beverages",0.0,0,"quezon city"
"weo2","Fat Kids - Artiaga","Asian",4.9,92,"davao city davao del sur"
"weqx","Waypoint Cafe - Domingo Santiago Street","Filipino",0.0,0,"manila"
"wes6","Original Bakery - SM Megamall","Cakes",5.0,22,"mandaluyong city"
"weye","99 Peso Sulit Chicken  - Malolos","Chicken",5.0,3303,"malolos bulacan"
"wf64","Cacao's Tapsilog and Snacks - Sen Gil Puyat Avenue","Silog",5.0,2095,"makati city"
"wfa6","Baa Baa Thai Tea - Robinsons Cybergate","Milk Tea",5.0,101,"cebu city"
"wfcn","Brooklyn's New York Pizza - New Manila","Pizza",4.9,52,"quezon city"
"wffc","Fruitas & De Original Jamaican Pattie Shop and Juice Bar - Montecruz Plaza","Filipino",5.0,216,"pasig city"
"wfno","The Brewed Buddies - SM Marikina","Milk Tea",3.0,42,"marikina"
"wfnp","Buko Loco - Robinsons Galleria","Fruit Shake",0.0,0,"quezon city"
"wfpg","Vista Apartelle & Restaurant - Guadalupe Nuevo","Pancit",5.0,264,"makati city"
"wfq0","ZUS Coffee - Robinsons Galleria Cebu","Beverages",5.0,17,"cebu city"
"wfr1","MariCheese Corndog - MH Del Pilar","Corndogs",4.9,48,"marikina"
"wfxg","K-Egg - Malibay Pasay","Korean",4.7,33,"pasay city"
"wfzl","Vita Bella - F Blumentritt Street Hulo","Coffee",0.0,0,"mandaluyong city"
"wfzm","Begum's Curry & Biryani House - Basak","Biryani",4.4,26,"lapu-lapu city cebu"
"wg0p","Pares Ni Inay - Mojon","Filipino",5.0,1515,"malolos bulacan"
"wg3k","Halo-Halo Story - White Plains West","Desserts",0.0,0,"quezon city"
"wg3q","GO Coffee - Katipunan","Coffee",0.0,0,"quezon city"
"wg5e","First Brew by Psalms 34 Cafe - Caltex Road","Coffee",4.9,11,"lapu-lapu city cebu"
"wg7g","Miguel and Maria","Italian",0.0,0,"marikina"
"wg7x","Beard Papa's - SM Mall of Asia","Desserts",0.0,0,"pasay city"
"wgc5","RASA BARU RESTAURANT","Asian",5.0,23,"makati city"
"wghv","Jocab's Pancit Batil Patong At Pancit Cabagan - Pinatubo Street Cubao","Filipino",4.9,1283,"quezon city"
"wgil","Bigoli - Ayala Trinoma","Italian",5.0,17,"quezon city"
"wgkf","OMG! Original Lechon Belly - Jacinto Street","Lechon",4.9,73,"davao city davao del sur"
"wgm1","Happy Cup - Circumferential Road","Milk Tea",5.0,210,"davao city davao del sur"
"wgm1","Happy Cup - Gaisano Mall","Milk Tea",5.0,210,"davao city davao del sur"
"wgsp","Mango Magic - Gaisano Mall Bajada","Fruit Shake",5.0,86,"davao city davao del sur"
"wh0j","Gohan Tei - Pasig","Japanese",4.9,345,"pasig city"
"wh1o","GO LEMON - Kalayaan Pitogo","Filipino",0.0,0,"manila"
"wh2k","Capsul Sinjeon Topokki - Mactan","Ramen",5.0,53,"lapu-lapu city cebu"
"whb6","Brookies - General Echavez Street","Desserts",5.0,654,"cebu city"
"whb8","Serenitea - Caltex Boni","Milk Tea",5.0,726,"mandaluyong city"
"whef","Sampu Sampurado - Quezon City","Filipino",0.0,0,"quezon city"
"whkt","Go Gourmand - Clarion Lily Street","Asian",4.9,223,"quezon city"
"whm6","HOMEMADE CRAVINGS","Filipino",0.0,0,"quezon city"
"whmb","ATON'S FRIED CHICKEN","Filipino",5.0,31,"marikina"
"whoc","Javalicious","Filipino",0.0,0,"manila"
"whrc","Evee's Cup - Sta Mesa","Coffee",5.0,20,"manila"
"whw6","KARACHI CHICKEN BIRYANI HOUSE","Chicken",4.7,49,"san juan"
"whwb","Cold Storage Seafood - Banawe Street","Sushi",5.0,101,"quezon city"
"wi2d","King Suman Homemade Native Delicacies - Catalunan Pequeno","Filipino",4.9,38,"davao city davao del sur"
"wi55","TEA + BAR - Lucky Gold Plaza","Fruit Shake",0.0,0,"pasig city"
"wi95","Sugbrew Coffee Shop","Coffee",5.0,11,"lapu-lapu city cebu"
"wijs","Burgeran - Luzon Avenue","Burgers",4.8,32,"quezon city"
"wio3","Dulcinea - The Block - SM North EDSA","Western",4.9,22,"quezon city"
"wix5","CUSINERO","Filipino",4.8,16,"manila"
"wj08","Baby-Q+ Pasig","Filipino",0.0,0,"pasig city"
"wj1v","Kurimi Milk Tea Bar - SM Mall of Asia","Milk Tea",0.0,0,"pasay city"
"wj6f","Purple Delights - Mactan","Cakes",5.0,16,"lapu-lapu city cebu"
"wjas","TAOs Native Chicken - Basak","Chicken",0.0,0,"lapu-lapu city cebu"
"wjcd","Tiger Bubble Tea - Indangan","Milk Tea",4.8,51,"davao city davao del sur"
"wjdr","Chooks to Go - Kalentong","Chicken",5.0,410,"mandaluyong city"
"wjja","Honeybon - Festival Mall","Cakes",5.0,40,"muntinlupa city"
"wjr3","Takomatty- LRT Carriedo Station","Takoyaki",0.0,0,"manila"
"wjt4","Fruitas & Buko ni Fruitas - Worldwide Corporate Center","Fruit Shake",5.0,443,"mandaluyong city"
"wjvc","The Sandwich Guy - Double Dragon Plaza","Sandwiches",5.0,603,"pasay city"
"wjw6","WAN-BAN - PUROK VILLEGAS","Asian",0.0,0,"koronadal south cotabato"
"wjx4","Papa John's Pizza - Jupiter Makati Avenue","Pizza",4.9,2495,"makati city"
"wk0i","KFC - Levi Mariano","Fast Food",5.0,6491,"taguig city"
"wk1d","King Sisig Express - Sto. Niño de Taguig Church","Sisig",4.9,213,"taguig city"
"wk4p","Yoyogi Yogurt - Regis Center Katipunan","Ice Cream",0.0,0,"quezon city"
"wka8","Marugame Udon - Robinsons Manila","Japanese",5.0,812,"manila"
"wkch","Kuy's Coffee and Milktea - 20th Avenue","Coffee",0.0,0,"quezon city"
"wkdk","Chimmy - Sugbo Centro Fuente Osmena","Milk Tea",0.0,0,"cebu city"
"wkkh","Mister Donut - Starmall Edsa Shaw","Donut",4.9,44,"mandaluyong city"
"wknp","581 Cafe - M. Oyson Jr. Street","Milk Tea",4.9,220,"cebu city"
"wkp8","CoCo Fresh Tea & Juice - Vista Mall Taguig","Milk Tea",5.0,6976,"taguig city"
"wks2","Cafe Mary Grace - Promenade","Cakes",5.0,58,"san juan"
"wkwe","What's your flan? - Pangasinan","Pizza",5.0,51,"dagupan pangasinan"
"wkx6","Onlypans Taqueria - Katipunan","Western",5.0,218,"quezon city"
"wky8","B1T1 Takeway Coffee - VTX","Coffee",5.0,117,"muntinlupa city"
"wkzs","Balai Pandesal - PITX","Sandwiches",5.0,24,"pasay city"
"wl6m","Dur-Bab's Cafe and Resto","Coffee",5.0,10,"manila"
"wl8d","Mango Series - Tandang Sora","Beverages",0.0,0,"quezon city"
"wli3","Burg Haus - Ayala Center Cebu","Burgers",5.0,365,"cebu city"
"wloi","Los Pedritos Bakeshop & Restaurant - Tapuac","Filipino",5.0,97,"dagupan pangasinan"
"wlr4","Bayani Busog Bowls - Bagong Ilog C5","Filipino",0.0,0,"pasig city"
"wlsx","Forever Cafe and Lounge - Chinatown East Gate","Coffee",4.9,17,"ormoc leyte"
"wm4q","AGV Seafood & Grill- Mintal","Seafood",0.0,0,"davao city davao del sur"
"wm85","Tapa Supreme - Singalong Street","Filipino",5.0,1533,"manila"
"wm87","Takochi","Japanese",0.0,0,"quezon city"
"wmaj","MY DADDY'S PIZZA & CAFE - Guzman Street","Pizza",5.0,1475,"davao city davao del sur"
"wmff","The Fat Seed Café + Roastery - One Ayala","Pasta",5.0,52,"makati city"
"wmfn","Hot Pot Restaurant - Princess Perrine Suites Building","Seafood",0.0,0,"davao city davao del sur"
"wmis","POPS Wings and Ribs - Oroquieta Street","Silog",0.0,0,"manila"
"wmke","Siomai House - Puregold QI Central","Siomai",5.0,330,"quezon city"
"wmmm","Cafe Mary Grace - Unimart","Cakes",5.0,109,"san juan"
"wmv4","Abby's Thai Kitchen - Sta. Ana","Thai",5.0,397,"manila"
"wmxz","Zagu - SM Hypermarket Cherry Congressional","Beverages",5.0,150,"quezon city"
"wmyo","Boss Tapsihan - Aurora Boulevard","Silog",4.8,252,"quezon city"
"wn0x","Atmosphere Dine Sports Bar & KTV - Lahug","Filipino",4.7,69,"cebu city"
"wn26","Buenas Sausages & Fries","Filipino",0.0,0,"quezon city"
"wn2w","Da Gianni Cucina Italiana - Westgate Center","Pizza",5.0,32,"muntinlupa city"
"wn3t","Dabaw's Sisig Corner - Roxas Ave.","Sisig",5.0,403,"davao city davao del sur"
"wn41","Hongkong Style Noodles & Dimsum","Chinese",0.0,0,"manila"
"wng2","Tolit’s Peri-Peri - Malolos","Snacks",4.9,348,"malolos bulacan"
"wnh8","BIGBREW - HOLY SPIRIT","Beverages",5.0,268,"quezon city"
"wnlh","Munch! - Maria Clara Street","Snacks",0.0,0,"quezon city"
"wnr0","Korea Grill Chicken & Beer - Road 1","Korean",5.0,546,"quezon city"
"wns4","Yoyogi Yogurt - Nicanor Garcia Makati","Ice Cream",0.0,0,"makati city"
"wnsj","Pretzelmaker - Festival Mall","American",5.0,264,"muntinlupa city"
"wnsv","Naldlyn House Food Catering - Sampaguita Street","Filipino",0.0,0,"quezon city"
"wnvr","Remilly's Yema Cake - Pasadena","Cakes",4.9,19,"san juan"
"wnze","Libertea Milktea - Conneticut","Milk Tea",0.0,0,"mandaluyong city"
"wo6d","Rico's Lechon - Estancia Mall","Filipino",0.0,0,"pasig city"
"wo9d","2838 Tea and Cafe - Bangkal Apolinario Makati","Milk Tea",5.0,37,"makati city"
"womf","Persia Grill - Centrum II Bldg.","Middle Eastern",4.9,113,"makati city"
"woqb","Sushi Bake by AVO - Lahug","Sushi",5.0,264,"cebu city"
"wor3","Master Siomai - Paseo De Roxas","Siomai",0.0,0,"makati city"
"wot1","Flakes Cafe - Eulogio Amang Rodriguez Ave","Coffee",0.0,0,"pasig city"
"wovs","Chimmy - Xentromall Sta. Ana","Beverages",0.0,0,"manila"
"wp4y","Pao Cafe - SM Jazz Mall","Coffee",0.0,0,"makati city"
"wp6u","Max Cafe - Eusebio Avenue Kenneth Road","Coffee",0.0,0,"pasig city"
"wp8n","Rainbowl - Market Basket","Rice Bowl",5.0,62,"davao city davao del sur"
"wpeu","Tsuke-men - Mall Of Asia","Japanese",4.7,47,"pasay city"
"wpg4","Okinooki - L. Ma. Guerrero Street","Burgers",5.0,40,"davao city davao del sur"
"wpks","Tokyo Tokyo - Ayala Cebu","Japanese",5.0,85,"cebu city"
"wprq","Goodah - Makati","Filipino",5.0,2334,"makati city"
"wpxy","Santijy Donuts","",5.0,26,"malolos bulacan"
"wq26","Tikim Takam - Starmall Edsa Shaw","Rice Bowl",2.6,11,"mandaluyong city"
"wq40","Kerrimo - Elizabeth Mall","Filipino",5.0,49,"cebu city"
"wqck","ZAH TUBO - SUGARCANE JUICE","Fruit Shake",0.0,0,"cebu city"
"wqhj","Gimme Coffee - BGC","Beverages",0.0,0,"taguig city"
"wqr4","ChaYi","Milk Tea",5.0,34,"manila"
"wqu1","Nanyang - SM City East Ortigas","Chicken",0.0,0,"pasig city"
"wqvo","Bombu Chicken - Pasig","Chicken",4.9,12,"pasig city"
"wr13","Banapple - Sheridan","Cakes",5.0,81,"mandaluyong city"
"wr4g","Taco Bo's - Gun-ob","Western",5.0,1245,"lapu-lapu city cebu"
"wr9n","Not Just Coffee - Manhattan Parkview Tower 3","",0.0,0,"quezon city"
"wrdc","Mango Royal Milkshake - Lopez Jaena Street","Fruit Shake",5.0,175,"lapu-lapu city cebu"
"wrgh","Tuna Republik - D8 Mall","Seafood",0.0,0,"manila"
"wrlg","Healthy Sand - PBCOM Tower","Sandwiches",5.0,204,"makati city"
"wrm8","Lemon Square Bakery Treats - Don Antonio Quezon City","Desserts",5.0,120,"quezon city"
"wrph","MOS Burger - Mitsukoshi","Burgers",5.0,58,"taguig city"
"wrpk","Shawarma Rolls - Taft","Shawarma",4.9,453,"manila"
"wrpl","Chooks! - SM City Manila","Fried Chicken",5.0,158,"manila"
"wrpq","Fruitas - Metro Ayala Feliz","Fruit Shake",5.0,73,"pasig city"
"wru3","McDonald's - Baclaran","Fast Food",4.8,253,"pasay city"
"wrua","Papak Master - Pasig","Filipino",0.0,0,"pasig city"
"wrve","TGI Fridays - Filinvest","American",0.0,0,"muntinlupa city"
"wrvv","Flight Cafe - University Mall","Coffee",4.9,65,"manila"
"wrvy","Ka-Kuta Wings - Putatan","Chicken",0.0,0,"muntinlupa city"
"wrwl","Domino's Pizza - España Boulevard","Pizza",4.2,1821,"manila"
"wrz8","Bonnie's Pastries Shop","Pancakes & Waffles",5.0,22,"dagupan pangasinan"
"ws0h","Family Farm Grillhouse","Filipino",5.0,125,"lapu-lapu city cebu"
"ws0l","Qahwah - President Quezon Street","Beverages",5.0,63,"taguig city"
"ws10","MiPanda Milktea Hub - San Antonio Village","Milk Tea",5.0,245,"makati city"
"ws1q","Hello Massage + Cafe","Coffee",0.0,0,"quezon city"
"ws4t","Tokyo Tokyo - CSI Dagupan","Japanese",5.0,190,"dagupan pangasinan"
"ws8u","JAEDJAY FOOD AND BEVERAGE","Snacks",0.0,0,"manila"
"wsaq","Twirly Tails Dessert Corner - Insular Square","Fruit Shake",5.0,402,"cebu city"
"wsbq","Porking Zone Food Hub - Katarungan Street","Filipino",5.0,251,"mandaluyong city"
"wsc6","Modern Shanghai - Robinsons Magnolia","Chinese",0.0,0,"quezon city"
"wsca","Test Account 3 - Milestone BGC","American",0.0,0,"taguig city"
"wscl","Giovanni's Wood Fired Pizza","Italian",0.0,0,"quezon city"
"wsfo","World Chicken - Robinsons Manila","Chicken",5.0,14,"manila"
"wsgf","Avocadoria.ph - Victory Mall Quiapo","Ice Cream",0.0,0,"manila"
"wsio","Lyfe Bowls - Fame Residences Mall","Desserts",5.0,102,"mandaluyong city"
"wsip","Briko's Takoyaki - G.M. Tolentino Street","Biryani",4.9,43,"manila"
"wskc","Dema Takoyaki Station - Mabilis Street","Takoyaki",4.9,953,"quezon city"
"wsl1","Mornings in Banaue - D.Tuazon","Coffee",0.0,0,"quezon city"
"wsn6","TGI Fridays - Robinsons Galleria","American",0.0,0,"quezon city"
"wssb","But First, Coffee - Boni Avenue Mandaluyong","Asian",5.0,630,"mandaluyong city"
"wsuz","Icebergs - SM City Novaliches","Desserts",5.0,90,"quezon city"
"wt1t","Crepe Delicious Urban Cafe - SM Marikina","Pancakes & Waffles",0.0,0,"marikina"
"wt3g","LOVE COFFEE - Super8 Guadalupe","Beverages",5.0,17,"makati city"
"wt6j","Aboy's Fresh Lumpia - Shangri-La Plaza Mall","Filipino",5.0,373,"mandaluyong city"
"wtbh","Kurīmu クリーム - Esteban Street","Ice Cream",5.0,156,"mandaluyong city"
"wtc1","Panero Pandesal - Puregold QI Central","Snacks",0.0,0,"quezon city"
"wtkz","Snap Silog (The Non-Pork Silogan) - Koronadal","Filipino",5.0,87,"koronadal south cotabato"
"wtpf","Ms Tanghulu - Ayala Malls Feliz","Ice Cream",0.0,0,"pasig city"
"wtrh","Lil' Orbits Mini Donuts - Puregold Kalentong","Donut",5.0,42,"san juan"
"wtsc","Aunt Mango - Mindoro Street","Fruit Shake",4.9,124,"quezon city"
"wtv5","Ube Jam - Michelle Store","Filipino",0.0,0,"davao city davao del sur"
"wtvz","David's Tea House - Puregold Malolos","Chinese",5.0,355,"malolos bulacan"
"wtwx","Holy Eats! 24/7 - Batasan Hills","Asian",0.0,0,"quezon city"
"wu0t","Siomura - V Mapa","Siomai",0.0,0,"manila"
"wu1u","Mexi-ko: Fil-Mex Kitchen - BGC","Asian",5.0,93,"taguig city"
"wu3e","Manama Roasted Chicken and Bukhari Rice - UP Diliman","Chicken",5.0,20,"quezon city"
"wuao","100 Gad'z Parathas Biryanis & Khebab - SM Fairview","Filipino",0.0,0,"quezon city"
"wuda","Mistah Beast Grill House - Paseo Saturnino","Filipino",5.0,1226,"cebu city"
"wui0","Jollibee - Davao Magsaysay","Burgers",5.0,1182,"davao city davao del sur"
"wum2","Daily by Bo's Coffee - Rolex Place","Coffee",5.0,2258,"quezon city"
"wumd","MrBeast Burger X JustKitchen - Commonwealth","Burgers",5.0,54,"quezon city"
"wumh","Yi Fang Taiwan Fruit Tea - Greenhills Mall","Milk Tea",0.0,0,"san juan"
"wunp","Masbro Fried Chicken Kiosk - Dela Rosa Street","Chicken",4.9,77,"makati city"
"wupt","Tasty & Healthy Bowls - Libertad Tramo Pasay","Filipino",0.0,0,"pasay city"
"wuqy","Nitro 7 Coffee & Tea Bar - Greenhills Mall","Rice Bowl",0.0,0,"san juan"
"wuws","Hidden Vietnam - Branch 2 Taguig","Rice Bowl",4.9,58,"taguig city"
"wv1v","Tealive - Metropoint Mall Edsa","Milk Tea",4.9,302,"pasay city"
"wv3a","Gringa Tapaz Bar - Poblacion","Chicken",5.0,67,"davao city davao del sur"
"wvd7","GoDo - P Burgos Pasay","Beverages",0.0,0,"pasay city"
"wvdk","Mr. Bones - Sugbo Mercardo IT Park","Filipino",4.9,34,"cebu city"
"wvdv","De Original Jamaican Pattie Shop and Juice Bar -  San Lorenzo Place Mall","Sandwiches",4.9,10,"makati city"
"wve8","Bravo Ristorante - Makati","Italian",0.0,0,"makati city"
"wvlq","Tako Kun Takoyaki -  Countryside Avenue","Takoyaki",0.0,0,"pasig city"
"wvn3","R&B Milk Tea - Mindanao Ave","Milk Tea",5.0,47,"quezon city"
"ww2w","AA COFFEE - 164 N DOMINGO ST","Beverages",0.0,0,"san juan"
"ww6a","Lucky Boba Milktea - Ayala Malls Marikina","Beverages",5.0,377,"marikina"
"ww6f","Meksie's Food to Go - Wilcon City Center","Filipino",5.0,56,"quezon city"
"wwaa","MILKSHOP - VISTA MALOLOS","Milk Tea",5.0,168,"malolos bulacan"
"wwby","But First, Coffee - Festival Mall Inline","Beverages",0.0,0,"muntinlupa city"
"wwdu","brixe bistro + cafe - Kasambagan","Ulam",0.0,0,"cebu city"
"wwe9","Texas Roadhouse - Robinsons Magnolia","American",0.0,0,"quezon city"
"wwec","ACafe","Coffee",0.0,0,"san juan"
"wwf5","King Chef - Lucky Chinatown Mall","Chinese",5.0,15,"manila"
"wwk5","HolyScoop!","Desserts",0.0,0,"pasig city"
"wwm3","PAUL Boulangerie and Patisserie  - SM Aura","Bread",5.0,190,"taguig city"
"wwml","Dragon Takoyaki - Unlad Condominium","Beverages",4.8,823,"manila"
"wwts","Baliwag Grill & Restaurant - E Rodriguez","Filipino",4.9,311,"quezon city"
